04/01/2000;Egypt;Togo;2;1;Friendly;FALSE
07/01/2000;Tunisia;Togo;7;0;Friendly;FALSE
08/01/2000;Trinidad and Tobago;Canada;0;0;Friendly;FALSE
09/01/2000;Burkina Faso;Gabon;1;1;Friendly;FALSE
09/01/2000;Guatemala;Armenia;1;1;Friendly;TRUE
09/01/2000;Ivory Coast;Egypt;2;0;Friendly;FALSE
09/01/2000;Mexico;Iran;2;1;Friendly;TRUE
11/01/2000;Bermuda;Canada;0;2;Friendly;FALSE
11/01/2000;Burkina Faso;Cameroon;2;2;Friendly;FALSE
13/01/2000;Senegal;Cameroon;0;0;Friendly;FALSE
14/01/2000;China;New Zealand;1;0;Friendly;FALSE
16/01/2000;Jamaica;New Zealand;2;1;Friendly;TRUE
16/01/2000;USA;Iran;1;1;Friendly;FALSE
18/01/2000;Ghana;Tunisia;2;0;Friendly;FALSE
18/01/2000;Morocco;Trinidad and Tobago;1;0;Friendly;FALSE
19/01/2000;Panama;Guatemala;2;0;Friendly;FALSE
19/01/2000;Togo;Egypt;1;0;Friendly;FALSE
20/01/2000;Burkina Faso;Algeria;1;0;Friendly;FALSE
20/01/2000;Malta;Qatar;2;0;Friendly;FALSE
21/01/2000;New Zealand;Korea Republic;0;1;Friendly;FALSE
22/01/2000;Ghana;Cameroon;1;1;African Cup of Nations;FALSE
23/01/2000;China;Philippines;8;0;AFC Asian Cup qualification;TRUE
23/01/2000;Egypt;Zambia;2;0;African Cup of Nations;TRUE
23/01/2000;New Zealand;Korea Republic;0;0;Friendly;FALSE
23/01/2000;Nigeria;Tunisia;4;2;African Cup of Nations;FALSE
23/01/2000;South Africa;Gabon;3;1;African Cup of Nations;TRUE
23/01/2000;Vietnam;Guam;11;0;AFC Asian Cup qualification;FALSE
24/01/2000;Congo DR;Algeria;0;0;African Cup of Nations;TRUE
24/01/2000;Ivory Coast;Togo;1;1;African Cup of Nations;TRUE
24/01/2000;Qatar;Bosnia-Herzegovina;2;0;Friendly;FALSE
25/01/2000;Burkina Faso;Senegal;1;3;African Cup of Nations;TRUE
25/01/2000;Morocco;Congo;1;0;African Cup of Nations;TRUE
26/01/2000;China;Guam;19;0;AFC Asian Cup qualification;TRUE
26/01/2000;Costa Rica;Trinidad and Tobago;2;1;Friendly;FALSE
26/01/2000;Guatemala;Panama;1;1;Friendly;FALSE
26/01/2000;Spain;Poland;3;0;Friendly;FALSE
26/01/2000;Uganda;Libya;3;2;Friendly;FALSE
26/01/2000;Vietnam;Philippines;3;0;AFC Asian Cup qualification;FALSE
27/01/2000;Ghana;Togo;2;0;African Cup of Nations;FALSE
27/01/2000;South Africa;Congo DR;1;0;African Cup of Nations;TRUE
28/01/2000;Cameroon;Ivory Coast;3;0;African Cup of Nations;TRUE
28/01/2000;Egypt;Senegal;1;0;African Cup of Nations;TRUE
28/01/2000;Nigeria;Congo;0;0;African Cup of Nations;FALSE
28/01/2000;Virgin Islands;St. Lucia;0;9;Friendly;FALSE
29/01/2000;Algeria;Gabon;3;1;African Cup of Nations;TRUE
29/01/2000;Chile;USA;1;2;Friendly;FALSE
29/01/2000;Philippines;Guam;2;0;AFC Asian Cup qualification;TRUE
29/01/2000;Tunisia;Morocco;0;0;African Cup of Nations;TRUE
29/01/2000;Vietnam;China;0;2;AFC Asian Cup qualification;FALSE
29/01/2000;Zambia;Burkina Faso;1;1;African Cup of Nations;TRUE
30/01/2000;Virgin Islands;St. Lucia;0;2;Friendly;FALSE
31/01/2000;Cameroon;Togo;0;1;African Cup of Nations;TRUE
31/01/2000;Faroe Islands;Finland;0;1;Nordic Championship;TRUE
31/01/2000;Ghana;Ivory Coast;0;2;African Cup of Nations;FALSE
31/01/2000;Iceland;Norway;0;0;Nordic Championship;TRUE
31/01/2000;Kuwait;Syria;4;0;Friendly;FALSE
01/02/2000;British Virgin Islands;St. Lucia;2;3;Friendly;FALSE
01/02/2000;Egypt;Burkina Faso;4;2;African Cup of Nations;TRUE
01/02/2000;Zambia;Senegal;2;2;African Cup of Nations;TRUE
02/02/2000;Armenia;Moldova;2;1;Cyprus International Tournament;TRUE
02/02/2000;Congo DR;Gabon;0;0;African Cup of Nations;TRUE
02/02/2000;Costa Rica;Chile;1;0;Friendly;FALSE
02/02/2000;Cyprus;Lithuania;2;1;Cyprus International Tournament;FALSE
02/02/2000;Finland;Iceland;0;1;Nordic Championship;TRUE
02/02/2000;Romania;Latvia;2;0;Cyprus International Tournament;TRUE
02/02/2000;South Africa;Algeria;1;1;African Cup of Nations;TRUE
02/02/2000;St. Kitts and Nevis;St. Lucia;0;1;Friendly;FALSE
03/02/2000;Nigeria;Morocco;2;0;African Cup of Nations;FALSE
03/02/2000;Tunisia;Congo;1;0;African Cup of Nations;TRUE
04/02/2000;Cyprus;Armenia;3;2;Cyprus International Tournament;FALSE
04/02/2000;Faroe Islands;Iceland;2;3;Nordic Championship;TRUE
04/02/2000;Kuwait;Iran;1;1;Friendly;FALSE
04/02/2000;Moldova;Lithuania;2;1;Cyprus International Tournament;TRUE
04/02/2000;Norway;Sweden;1;1;Nordic Championship;TRUE
04/02/2000;Romania;Georgia;1;1;Cyprus International Tournament;TRUE
05/02/2000;Guatemala;Chile;2;1;Friendly;FALSE
05/02/2000;Japan;Mexico;0;1;Lunar New Year Cup;TRUE
06/02/2000;Albania;Andorra;3;0;Malta International Tournament;TRUE
06/02/2000;Cameroon;Algeria;2;1;African Cup of Nations;TRUE
06/02/2000;Cayman Islands;Jamaica;0;0;Friendly;FALSE
06/02/2000;Cyprus;Romania;3;2;Cyprus International Tournament;FALSE
06/02/2000;Georgia;Armenia;2;1;Cyprus International Tournament;TRUE
06/02/2000;Ghana;South Africa;0;1;African Cup of Nations;FALSE
06/02/2000;Latvia;Lithuania;1;2;Cyprus International Tournament;TRUE
06/02/2000;Malta;Azerbaijan;3;0;Malta International Tournament;FALSE
07/02/2000;Egypt;Tunisia;0;1;African Cup of Nations;TRUE
07/02/2000;Nigeria;Senegal;2;1;African Cup of Nations;FALSE
07/02/2000;Singapore;Malaysia;3;1;Friendly;FALSE
08/02/2000;Albania;Azerbaijan;1;0;Malta International Tournament;TRUE
08/02/2000;Malta;Andorra;1;1;Malta International Tournament;FALSE
08/02/2000;Mexico;Czech Republic;1;2;Lunar New Year Cup;TRUE
08/02/2000;Syria;Korea DPR;5;1;Friendly;FALSE
09/02/2000;Bulgaria;Slovakia;1;0;Friendly;TRUE
09/02/2000;Cayman Islands;Jamaica;0;1;Friendly;FALSE
09/02/2000;Chile;Australia;2;1;Friendly;FALSE
09/02/2000;Honduras;El Salvador;5;1;Friendly;FALSE
10/02/2000;Andorra;Azerbaijan;0;0;Malta International Tournament;TRUE
10/02/2000;Cameroon;Tunisia;3;0;African Cup of Nations;TRUE
10/02/2000;Hong Kong;Singapore;0;0;Friendly;FALSE
10/02/2000;Kuwait;Turkmenistan;6;1;AFC Asian Cup qualification;FALSE
10/02/2000;Malta;Albania;0;1;Malta International Tournament;FALSE
10/02/2000;Nepal;Yemen;0;3;AFC Asian Cup qualification;TRUE
10/02/2000;Nigeria;South Africa;2;0;African Cup of Nations;FALSE
12/02/2000;Australia;Slovakia;0;0;Friendly;TRUE
12/02/2000;Chile;Bulgaria;3;2;Friendly;FALSE
12/02/2000;Colombia;Jamaica;1;0;Gold Cup;TRUE
12/02/2000;Nepal;Bhutan;3;0;AFC Asian Cup qualification;TRUE
12/02/2000;South Africa;Tunisia;2;2;African Cup of Nations;TRUE
12/02/2000;USA;Haiti;3;0;Gold Cup;FALSE
12/02/2000;Yemen;Turkmenistan;0;1;AFC Asian Cup qualification;TRUE
13/02/2000;Costa Rica;Canada;2;2;Gold Cup;TRUE
13/02/2000;Dominican Republic;British Virgin Islands;1;0;Friendly;FALSE
13/02/2000;Macau;Brunei;1;0;AFC Asian Cup qualification;FALSE
13/02/2000;Mexico;Trinidad and Tobago;4;0;Gold Cup;TRUE
13/02/2000;Nigeria;Cameroon;2;2;African Cup of Nations;FALSE
13/02/2000;Singapore;Japan;0;3;AFC Asian Cup qualification;TRUE
13/02/2000;Syria;Korea DPR;0;0;Friendly;FALSE
14/02/2000;Haiti;Peru;1;1;Gold Cup;TRUE
14/02/2000;Jamaica;Honduras;0;2;Gold Cup;TRUE
14/02/2000;Kuwait;Bhutan;20;0;AFC Asian Cup qualification;FALSE
14/02/2000;Turkmenistan;Nepal;5;0;AFC Asian Cup qualification;TRUE
15/02/2000;Australia;Bulgaria;1;1;Friendly;TRUE
15/02/2000;Canada;Korea Republic;0;0;Gold Cup;TRUE
15/02/2000;Chile;Slovakia;0;2;Friendly;FALSE
15/02/2000;Malaysia;Maldives;2;0;Friendly;FALSE
15/02/2000;Trinidad and Tobago;Guatemala;4;2;Gold Cup;TRUE
16/02/2000;Bhutan;Turkmenistan;0;8;AFC Asian Cup qualification;TRUE
16/02/2000;Honduras;Colombia;2;0;Gold Cup;TRUE
16/02/2000;Japan;Brunei;9;0;AFC Asian Cup qualification;TRUE
16/02/2000;Kuwait;Yemen;2;0;AFC Asian Cup qualification;FALSE
16/02/2000;Lebanon;Korea DPR;1;0;Friendly;FALSE
16/02/2000;Macau;Singapore;0;1;AFC Asian Cup qualification;FALSE
16/02/2000;Panama;El Salvador;4;1;Friendly;FALSE
16/02/2000;USA;Peru;1;0;Gold Cup;FALSE
17/02/2000;Barbados;St. Kitts and Nevis;1;0;Friendly;FALSE
17/02/2000;Korea Republic;Costa Rica;2;2;Gold Cup;TRUE
17/02/2000;Malaysia;Maldives;3;0;Friendly;FALSE
17/02/2000;Mexico;Guatemala;1;1;Gold Cup;TRUE
18/02/2000;Kuwait;Nepal;5;0;AFC Asian Cup qualification;FALSE
18/02/2000;Yemen;Bhutan;11;2;AFC Asian Cup qualification;TRUE
19/02/2000;Dominica;Antigua and Barbuda;2;0;Friendly;FALSE
19/02/2000;Honduras;Peru;3;5;Gold Cup;TRUE
19/02/2000;Oman;Switzerland;1;4;Friendly;FALSE
19/02/2000;United Arab Emirates;Slovenia;1;1;Friendly;TRUE
19/02/2000;USA;Colombia;2;2;Gold Cup;FALSE
20/02/2000;Costa Rica;Trinidad and Tobago;1;2;Gold Cup;TRUE
20/02/2000;Lesotho;Swaziland;1;0;Friendly;FALSE
20/02/2000;Macau;Japan;0;3;AFC Asian Cup qualification;FALSE
20/02/2000;Mexico;Canada;1;2;Gold Cup;TRUE
20/02/2000;Singapore;Brunei;1;0;AFC Asian Cup qualification;TRUE
20/02/2000;Thailand;Finland;0;0;King's Cup;FALSE
21/02/2000;Oman;United Arab Emirates;0;1;Friendly;FALSE
23/02/2000;Belgium;Portugal;1;1;Friendly;FALSE
23/02/2000;Colombia;Peru;2;1;Gold Cup;TRUE
23/02/2000;Croatia;Spain;0;0;Friendly;FALSE
23/02/2000;England;Argentina;0;0;Friendly;FALSE
23/02/2000;Estonia;Finland;2;4;King's Cup;TRUE
23/02/2000;France;Poland;1;0;Friendly;FALSE
23/02/2000;Greece;Austria;4;1;Friendly;FALSE
23/02/2000;Hungary;Australia;0;3;Friendly;FALSE
23/02/2000;Ireland;Czech Republic;3;2;Friendly;FALSE
23/02/2000;Israel;Russia;4;1;Friendly;FALSE
23/02/2000;Italy;Sweden;1;0;Friendly;FALSE
23/02/2000;Lebanon;Jordan;1;1;Friendly;FALSE
23/02/2000;Luxembourg;Northern Ireland;1;3;Friendly;FALSE
23/02/2000;Macedonia;Serbia;1;2;Friendly;FALSE
23/02/2000;Netherlands;Germany;2;1;Friendly;FALSE
23/02/2000;Oman;Slovenia;0;4;Friendly;FALSE
23/02/2000;Qatar;Wales;0;1;Friendly;FALSE
23/02/2000;Thailand;Brazil;0;7;King's Cup;FALSE
23/02/2000;Turkey;Norway;0;2;Friendly;FALSE
23/02/2000;United Arab Emirates;Switzerland;1;0;Friendly;TRUE
24/02/2000;Trinidad and Tobago;Canada;0;1;Gold Cup;TRUE
25/02/2000;British Virgin Islands;Anguilla;3;4;Friendly;FALSE
25/02/2000;Thailand;Estonia;2;1;King's Cup;FALSE
27/02/2000;Botswana;Lesotho;1;0;Friendly;FALSE
27/02/2000;British Virgin Islands;Anguilla;5;0;Friendly;FALSE
27/02/2000;Canada;Colombia;2;0;Gold Cup;TRUE
27/02/2000;Thailand;Finland;5;1;King's Cup;FALSE
29/02/2000;Barbados;Antigua and Barbuda;2;2;Friendly;FALSE
29/02/2000;El Salvador;Panama;3;1;Friendly;FALSE
29/02/2000;Uzbekistan;Mongolia;8;1;Friendly;FALSE
01/03/2000;Zambia;Lesotho;2;0;Friendly;FALSE
04/03/2000;Honduras;Nicaragua;3;0;FIFA World Cup qualification;FALSE
04/03/2000;Trinidad and Tobago;Cura?ºao;5;0;FIFA World Cup qualification;FALSE
05/03/2000;Anguilla;Bahamas;1;3;FIFA World Cup qualification;FALSE
05/03/2000;Barbados;Grenada;2;2;FIFA World Cup qualification;FALSE
05/03/2000;Bolivia;Haiti;9;2;Friendly;FALSE
05/03/2000;British Virgin Islands;Bermuda;1;5;FIFA World Cup qualification;FALSE
05/03/2000;Cuba;Cayman Islands;4;0;FIFA World Cup qualification;FALSE
05/03/2000;Dominican Republic;Montserrat;3;0;FIFA World Cup qualification;FALSE
05/03/2000;El Salvador;Belize;5;0;FIFA World Cup qualification;FALSE
05/03/2000;Ethiopia;Sudan;1;0;Friendly;FALSE
05/03/2000;St. Lucia;Suriname;1;0;FIFA World Cup qualification;FALSE
05/03/2000;St. Vincent and the Grenadines;Virgin Islands;9;0;FIFA World Cup qualification;FALSE
05/03/2000;Zimbabwe;Lesotho;2;1;COSAFA Cup;FALSE
06/03/2000;Syria;Jordan;0;0;Friendly;FALSE
08/03/2000;Ecuador;Honduras;1;3;Friendly;FALSE
08/03/2000;Jordan;Lebanon;1;1;Friendly;FALSE
09/03/2000;Cuba;Nicaragua;4;0;Friendly;FALSE
10/03/2000;Qatar;Sudan;3;0;Friendly;FALSE
11/03/2000;Aruba;Puerto Rico;4;2;FIFA World Cup qualification;FALSE
11/03/2000;Haiti;Dominica;4;0;FIFA World Cup qualification;FALSE
11/03/2000;Jordan;Bosnia-Herzegovina;0;0;Friendly;FALSE
12/03/2000;USA;Tunisia;1;1;Friendly;FALSE
12/03/2000;Zambia;Malawi;1;1;Friendly;FALSE
13/03/2000;Jordan;Syria;0;0;Friendly;FALSE
13/03/2000;Zambia;Malawi;0;1;Friendly;FALSE
15/03/2000;Japan;China;0;0;Friendly;FALSE
15/03/2000;Jordan;Bosnia-Herzegovina;1;2;Friendly;FALSE
16/03/2000;Venezuela;Bolivia;0;0;Friendly;FALSE
17/03/2000;Jordan;Syria;0;0;Friendly;FALSE
18/03/2000;Cura?ºao;Trinidad and Tobago;1;1;FIFA World Cup qualification;TRUE
18/03/2000;Grenada;Barbados;2;3;FIFA World Cup qualification;FALSE
18/03/2000;Puerto Rico;Aruba;2;2;FIFA World Cup qualification;FALSE
18/03/2000;St. Kitts and Nevis;Turks and Caicos Islands;8;0;FIFA World Cup qualification;FALSE
19/03/2000;Bahamas;Anguilla;2;1;FIFA World Cup qualification;FALSE
19/03/2000;Belize;Guatemala;1;2;FIFA World Cup qualification;TRUE
19/03/2000;Bermuda;British Virgin Islands;9;0;FIFA World Cup qualification;FALSE
19/03/2000;Botswana;Swaziland;3;0;Friendly;FALSE
19/03/2000;Cayman Islands;Cuba;0;0;FIFA World Cup qualification;FALSE
19/03/2000;Dominica;Haiti;1;3;FIFA World Cup qualification;FALSE
19/03/2000;Montserrat;Dominican Republic;1;3;FIFA World Cup qualification;TRUE
19/03/2000;Nicaragua;Panama;0;2;FIFA World Cup qualification;FALSE
19/03/2000;Suriname;St. Lucia;1;0;FIFA World Cup qualification;FALSE
19/03/2000;Virgin Islands;St. Vincent and the Grenadines;1;5;FIFA World Cup qualification;FALSE
20/03/2000;Bahrain;Kazakhstan;0;1;Friendly;FALSE
21/03/2000;Namibia;Zimbabwe;2;1;Friendly;FALSE
21/03/2000;St. Kitts and Nevis;Turks and Caicos Islands;6;0;FIFA World Cup qualification;FALSE
22/03/2000;Bahrain;Qatar;1;0;Friendly;FALSE
22/03/2000;Chile;Honduras;5;2;Friendly;FALSE
22/03/2000;Cyprus;Iran;0;0;Friendly;FALSE
24/03/2000;Gambia;Mauritania;0;0;Friendly;FALSE
25/03/2000;Bahrain;Jordan;1;1;Friendly;FALSE
25/03/2000;Malaysia;Taiwan;3;0;AFC Asian Cup qualification;FALSE
25/03/2000;Tanzania;Malawi;1;1;Friendly;FALSE
25/03/2000;Thailand;Korea DPR;0;0;AFC Asian Cup qualification;TRUE
25/03/2000;Zambia;Botswana;3;0;COSAFA Cup;FALSE
26/03/2000;Tanzania;Malawi;4;3;Friendly;FALSE
27/03/2000;Malaysia;Korea DPR;1;1;AFC Asian Cup qualification;FALSE
27/03/2000;Thailand;Taiwan;2;0;AFC Asian Cup qualification;TRUE
28/03/2000;Colombia;Brazil;0;0;FIFA World Cup qualification;FALSE
28/03/2000;El Salvador;Haiti;3;1;Friendly;FALSE
28/03/2000;Malta;Northern Ireland;0;3;Friendly;FALSE
28/03/2000;Serbia;China;1;0;Friendly;FALSE
29/03/2000;Argentina;Chile;4;1;FIFA World Cup qualification;FALSE
29/03/2000;Austria;Sweden;1;1;Friendly;FALSE
29/03/2000;Belgium;Netherlands;2;2;Friendly;FALSE
29/03/2000;Bosnia-Herzegovina;Macedonia;1;0;Friendly;FALSE
29/03/2000;Bulgaria;Belarus;4;1;Friendly;FALSE
29/03/2000;Croatia;Germany;1;1;Friendly;FALSE
29/03/2000;Czech Republic;Australia;3;1;Friendly;FALSE
29/03/2000;Ecuador;Venezuela;2;0;FIFA World Cup qualification;FALSE
29/03/2000;Greece;Romania;2;0;Friendly;FALSE
29/03/2000;Hungary;Poland;0;0;Friendly;FALSE
29/03/2000;Israel;Georgia;1;1;Friendly;FALSE
29/03/2000;Malaysia;Thailand;3;2;AFC Asian Cup qualification;FALSE
29/03/2000;Peru;Paraguay;2;0;FIFA World Cup qualification;FALSE
29/03/2000;Portugal;Denmark;2;1;Friendly;FALSE
29/03/2000;Scotland;France;0;2;Friendly;FALSE
29/03/2000;Spain;Italy;2;0;Friendly;FALSE
29/03/2000;Switzerland;Norway;2;2;Friendly;FALSE
29/03/2000;Uruguay;Bolivia;1;0;FIFA World Cup qualification;FALSE
29/03/2000;Wales;Finland;1;2;Friendly;FALSE
31/03/2000;Gambia;Mauritania;0;0;Friendly;FALSE
31/03/2000;Jordan;Kazakhstan;0;1;AFC Asian Cup qualification;TRUE
31/03/2000;Maldives;Iran;0;8;AFC Asian Cup qualification;TRUE
31/03/2000;Qatar;Palestine;1;0;AFC Asian Cup qualification;FALSE
31/03/2000;Syria;Bahrain;1;0;AFC Asian Cup qualification;FALSE
01/04/2000;Aruba;Barbados;1;3;FIFA World Cup qualification;FALSE
01/04/2000;Haiti;Bahamas;9;0;FIFA World Cup qualification;FALSE
01/04/2000;Zambia;Kenya;1;0;Friendly;FALSE
02/04/2000;Bahrain;Maldives;4;1;AFC Asian Cup qualification;TRUE
02/04/2000;Cuba;Suriname;1;0;FIFA World Cup qualification;FALSE
02/04/2000;Guatemala;El Salvador;0;1;FIFA World Cup qualification;FALSE
02/04/2000;Palestine;Pakistan;2;0;AFC Asian Cup qualification;TRUE
02/04/2000;Panama;Honduras;1;0;FIFA World Cup qualification;FALSE
02/04/2000;Qatar;Kazakhstan;3;1;AFC Asian Cup qualification;FALSE
02/04/2000;Syria;Iran;0;1;AFC Asian Cup qualification;FALSE
02/04/2000;Trinidad and Tobago;Dominican Republic;3;0;FIFA World Cup qualification;FALSE
04/04/2000;Bahrain;Iran;1;0;AFC Asian Cup qualification;TRUE
04/04/2000;Malaysia;Taiwan;2;3;AFC Asian Cup qualification;TRUE
04/04/2000;Palestine;Jordan;1;5;AFC Asian Cup qualification;TRUE
04/04/2000;Qatar;Pakistan;5;0;AFC Asian Cup qualification;FALSE
04/04/2000;Syria;Maldives;2;1;AFC Asian Cup qualification;FALSE
04/04/2000;Thailand;Korea DPR;5;3;AFC Asian Cup qualification;FALSE
05/04/2000;Burma;Mongolia;2;0;AFC Asian Cup qualification;TRUE
05/04/2000;Korea Republic;Laos;9;0;AFC Asian Cup qualification;FALSE
06/04/2000;Kazakhstan;Palestine;2;0;AFC Asian Cup qualification;TRUE
06/04/2000;Malaysia;Korea DPR;1;4;AFC Asian Cup qualification;TRUE
06/04/2000;Pakistan;Jordan;0;5;AFC Asian Cup qualification;TRUE
06/04/2000;Thailand;Taiwan;1;0;AFC Asian Cup qualification;FALSE
07/04/2000;Burma;Laos;4;0;AFC Asian Cup qualification;TRUE
07/04/2000;Djibouti;Congo DR;1;1;FIFA World Cup qualification;FALSE
07/04/2000;Korea Republic;Mongolia;6;0;AFC Asian Cup qualification;FALSE
07/04/2000;Mauritania;Tunisia;1;2;FIFA World Cup qualification;FALSE
08/04/2000;Botswana;Zambia;0;1;FIFA World Cup qualification;FALSE
08/04/2000;Fiji;Papua New Guinea;5;0;Oceania Nations Cup qualification;FALSE
08/04/2000;Guinea-Bissau;Togo;0;0;FIFA World Cup qualification;FALSE
08/04/2000;Madagascar;Gabon;2;0;FIFA World Cup qualification;FALSE
08/04/2000;Malawi;Kenya;2;0;FIFA World Cup qualification;FALSE
08/04/2000;New Caledonia;Solomon Islands;4;2;Oceania Nations Cup qualification;TRUE
08/04/2000;Pakistan;Kazakhstan;0;4;AFC Asian Cup qualification;TRUE
08/04/2000;Qatar;Jordan;2;2;AFC Asian Cup qualification;FALSE
08/04/2000;S?úo Tom?® and Pr?¡ncipe;Sierra Leone;2;0;FIFA World Cup qualification;FALSE
08/04/2000;Seychelles;Namibia;1;1;FIFA World Cup qualification;FALSE
08/04/2000;Tanzania;Ghana;0;1;FIFA World Cup qualification;FALSE
08/04/2000;Thailand;Malaysia;3;2;AFC Asian Cup qualification;FALSE
08/04/2000;Uganda;Guinea;4;4;FIFA World Cup qualification;FALSE
09/04/2000;Benin;Senegal;1;1;FIFA World Cup qualification;FALSE
09/04/2000;Cape Verde;Algeria;0;0;FIFA World Cup qualification;FALSE
09/04/2000;Central African Republic;Zimbabwe;0;1;FIFA World Cup qualification;FALSE
09/04/2000;Chad;Liberia;0;1;FIFA World Cup qualification;FALSE
09/04/2000;Equatorial Guinea;Congo;1;3;FIFA World Cup qualification;FALSE
09/04/2000;Eritrea;Nigeria;0;0;FIFA World Cup qualification;FALSE
09/04/2000;Ethiopia;Burkina Faso;2;1;FIFA World Cup qualification;FALSE
09/04/2000;Gambia;Morocco;0;1;FIFA World Cup qualification;FALSE
09/04/2000;Iran;Bahrain;3;0;AFC Asian Cup qualification;FALSE
09/04/2000;Korea Republic;Burma;4;0;AFC Asian Cup qualification;FALSE
09/04/2000;Laos;Mongolia;2;1;AFC Asian Cup qualification;TRUE
09/04/2000;Lesotho;South Africa;0;2;FIFA World Cup qualification;FALSE
09/04/2000;Libya;Mali;3;0;FIFA World Cup qualification;FALSE
09/04/2000;Rwanda;Ivory Coast;2;2;FIFA World Cup qualification;FALSE
09/04/2000;Sudan;Mozambique;1;0;FIFA World Cup qualification;FALSE
09/04/2000;Swaziland;Angola;0;1;FIFA World Cup qualification;FALSE
09/04/2000;Syria;Maldives;2;1;AFC Asian Cup qualification;TRUE
10/04/2000;Fiji;New Caledonia;2;1;Oceania Nations Cup qualification;FALSE
10/04/2000;Solomon Islands;Vanuatu;2;1;Oceania Nations Cup qualification;TRUE
11/04/2000;Bahrain;Maldives;1;0;AFC Asian Cup qualification;TRUE
11/04/2000;Fiji;Vanuatu;4;1;Oceania Nations Cup qualification;FALSE
11/04/2000;Iran;Syria;1;1;AFC Asian Cup qualification;FALSE
11/04/2000;New Caledonia;Papua New Guinea;6;1;Oceania Nations Cup qualification;TRUE
12/04/2000;Ethiopia;Congo DR;1;2;Friendly;FALSE
13/04/2000;Bahrain;Syria;0;1;AFC Asian Cup qualification;TRUE
13/04/2000;Iran;Maldives;3;0;AFC Asian Cup qualification;FALSE
13/04/2000;Solomon Islands;Papua New Guinea;4;2;Oceania Nations Cup qualification;TRUE
13/04/2000;Vanuatu;New Caledonia;6;0;Oceania Nations Cup qualification;TRUE
15/04/2000;Fiji;Solomon Islands;2;2;Oceania Nations Cup qualification;FALSE
15/04/2000;Malawi;Mozambique;2;1;COSAFA Cup;FALSE
15/04/2000;Papua New Guinea;Vanuatu;1;4;Oceania Nations Cup qualification;TRUE
16/04/2000;Antigua and Barbuda;Bermuda;0;0;FIFA World Cup qualification;FALSE
16/04/2000;Bahamas;Haiti;0;4;FIFA World Cup qualification;FALSE
16/04/2000;Barbados;Aruba;4;0;FIFA World Cup qualification;FALSE
16/04/2000;Belize;El Salvador;1;3;FIFA World Cup qualification;FALSE
16/04/2000;Dominican Republic;Trinidad and Tobago;0;1;FIFA World Cup qualification;FALSE
16/04/2000;Nicaragua;Honduras;0;1;FIFA World Cup qualification;FALSE
16/04/2000;St. Vincent and the Grenadines;St. Kitts and Nevis;1;0;FIFA World Cup qualification;FALSE
16/04/2000;Suriname;Cuba;0;0;FIFA World Cup qualification;FALSE
16/04/2000;Uganda;Kenya;2;2;Friendly;FALSE
19/04/2000;Cameroon;Somalia;3;0;FIFA World Cup qualification;FALSE
19/04/2000;Mali;Burkina Faso;2;1;Friendly;FALSE
20/04/2000;Egypt;Mauritius;2;0;FIFA World Cup qualification;FALSE
21/04/2000;Algeria;Cape Verde;2;0;FIFA World Cup qualification;FALSE
22/04/2000;Gabon;Madagascar;1;0;FIFA World Cup qualification;FALSE
22/04/2000;Kenya;Malawi;0;0;FIFA World Cup qualification;FALSE
22/04/2000;Morocco;Gambia;2;0;FIFA World Cup qualification;FALSE
22/04/2000;Namibia;Seychelles;3;0;FIFA World Cup qualification;FALSE
22/04/2000;Nigeria;Eritrea;4;0;FIFA World Cup qualification;FALSE
22/04/2000;Sierra Leone;S?úo Tom?® and Pr?¡ncipe;4;0;FIFA World Cup qualification;FALSE
22/04/2000;South Africa;Lesotho;1;0;FIFA World Cup qualification;FALSE
22/04/2000;St. Kitts and Nevis;St. Vincent and the Grenadines;1;2;FIFA World Cup qualification;FALSE
22/04/2000;Tunisia;Mauritania;3;0;FIFA World Cup qualification;FALSE
22/04/2000;Zambia;Botswana;1;0;FIFA World Cup qualification;FALSE
23/04/2000;Angola;Swaziland;7;1;FIFA World Cup qualification;FALSE
23/04/2000;Bermuda;Antigua and Barbuda;1;1;FIFA World Cup qualification;FALSE
23/04/2000;Burkina Faso;Ethiopia;3;0;FIFA World Cup qualification;FALSE
23/04/2000;Cameroon;Somalia;3;0;FIFA World Cup qualification;FALSE
23/04/2000;Congo;Equatorial Guinea;2;1;FIFA World Cup qualification;FALSE
23/04/2000;Congo DR;Djibouti;9;1;FIFA World Cup qualification;FALSE
23/04/2000;Egypt;Mauritius;4;2;FIFA World Cup qualification;FALSE
23/04/2000;Ghana;Tanzania;3;2;FIFA World Cup qualification;FALSE
23/04/2000;Guinea;Uganda;3;0;FIFA World Cup qualification;FALSE
23/04/2000;Ivory Coast;Rwanda;2;0;FIFA World Cup qualification;FALSE
23/04/2000;Liberia;Chad;0;0;FIFA World Cup qualification;FALSE
23/04/2000;Mali;Libya;3;1;FIFA World Cup qualification;FALSE
23/04/2000;Mozambique;Sudan;2;1;FIFA World Cup qualification;FALSE
23/04/2000;Senegal;Benin;1;0;FIFA World Cup qualification;FALSE
23/04/2000;Togo;Guinea-Bissau;3;0;FIFA World Cup qualification;FALSE
23/04/2000;Zimbabwe;Central African Republic;3;1;FIFA World Cup qualification;FALSE
25/04/2000;Hong Kong;China;0;1;Friendly;FALSE
26/04/2000;Andorra;Belarus;2;0;Friendly;FALSE
26/04/2000;Armenia;Georgia;0;0;Friendly;FALSE
