timestamp,lat,lon
2016-01-01 05:11:30,-45.10345807857265,14.083857674254896
2016-01-01 06:49:59,-37.59724181725827,28.931169744747894
2016-01-01 11:52:30,17.12614121781762,77.53560159068697
2016-01-01 11:52:30,17.126463832689737,77.53586100395951
2016-01-01 14:54:08,7.259561422694158,70.00156092073158
2016-01-01 18:24:00,-15.990725041310652,-106.40092712463289
2016-01-01 22:45:51,31.602387902454446,85.64799838873823
2016-01-02 07:48:31,-51.57800855601971,-26.736800743852694
2016-01-02 10:50:19,-36.51202140836877,14.452174033535425
2016-01-02 14:01:27,-27.459029133863282,10.991151067529511
2016-01-02 14:01:27,-27.45878347442356,10.99139827751735
2016-01-02 20:30:13,29.861876730163587,156.95594107686725
2016-01-03 11:43:18,9.065825134353211,-172.4362932908556
2016-01-03 14:39:47,15.529900622816381,35.8125022438468
2016-01-03 14:39:47,15.53014912680747,35.812697655849014
2016-01-03 21:12:17,-44.793665996064405,-28.679196555358356
2016-01-03 22:39:52,28.061006569171354,178.93572411892043
2016-01-04 13:40:02,-14.15316976694483,-139.759391047557
2016-01-04 13:51:36,9.461309332226778,30.52080190544155
2016-01-04 13:51:36,9.461559759431735,30.52098592235662
2016-01-04 18:42:18,44.97432736618315,84.80152241849157
2016-01-04 21:46:03,-51.551958280741495,-75.10332287750182
2016-01-04 21:46:03,-51.551932945251004,-75.10295413916289
2016-01-05 12:57:50,-41.43921722080486,3.8472147817535136
2016-01-05 14:36:00,-13.581246291479847,39.166521786852556
2016-01-05 14:36:00,-13.581023936478223,39.16669200238598
2016-01-05 17:51:36,26.10325190592958,-151.5703118848406
2016-01-05 22:28:56,-26.45844809345152,-108.64280673768505
2016-01-06 12:07:09,-51.20423629164455,-19.67952546470909
2016-01-06 13:41:23,-51.166546473516334,-19.318519373625296
2016-01-06 13:41:23,-51.16650021232521,-19.318097595203813
2016-01-06 20:06:27,28.21600904985632,-146.20547849348372
2016-01-06 22:57:36,51.790009613924454,150.41893845609692
2016-01-06 22:57:36,-25.04245064182318,-99.72852546119825
2016-01-07 06:37:19,46.195390725598735,112.74593461315655
2016-01-07 11:14:05,35.95200237227646,91.92596766385742
2016-01-07 14:25:43,51.75620719748509,149.05046287123955
2016-01-07 14:25:43,51.756195192561385,149.05088649949354
2016-01-07 19:13:35,23.403574305343593,-148.5050350682409
2016-01-07 20:42:17,-16.599629495785116,35.32503564862321
2016-01-08 04:04:53,46.75842625377221,105.96654139084244
2016-01-08 05:40:00,32.002742056639356,-161.50032064938497
2016-01-08 10:17:26,-16.96997148285695,-120.92453118449521
2016-01-08 13:32:05,9.631030694462805,-144.64994773685316
2016-01-08 13:32:05,9.630813469341168,-144.6497880200958
2016-01-08 21:25:11,-50.41034969915201,-83.42096632451556
2016-01-09 03:01:11,-51.19670389734195,-77.41224972420225
2016-01-09 06:23:41,40.740647159247054,33.11811326001469
2016-01-09 11:10:04,-51.088062132765884,-102.10131864759852
2016-01-09 14:14:28,-51.614873142673986,-92.69328951828308
2016-01-09 14:14:28,-51.61489958580357,-92.69284048942811
2016-01-09 20:32:13,-31.135648807928376,-22.883961298806003
2016-01-10 03:53:56,-48.04788487500571,-113.43529667452124
2016-01-10 06:53:46,42.560926989364624,135.8983295337284
2016-01-10 11:45:31,9.510034921672418,172.51034466456906
2016-01-10 13:20:55,-29.65949010462794,-26.138897040602394
2016-01-10 13:20:55,-29.65923985116631,-26.138627691775522
2016-01-10 19:38:35,-22.270703940459054,-18.348110693630975
2016-01-11 03:00:34,45.374575779575295,52.04499139800976
2016-01-11 09:15:18,42.72576273699122,63.45154497229034
2016-01-11 12:23:51,-48.206622835762424,-101.78344949761845
2016-01-11 14:26:36,-48.7319628966454,-99.70508617922462
2016-01-11 14:26:36,-48.73208478831324,-99.70461026113847
2016-01-11 18:49:55,15.073882541758968,122.03517458956104
2016-01-12 05:24:24,-30.22097959421869,82.66003731427145
2016-01-12 08:31:31,14.376718111449897,143.6130915680633
2016-01-12 11:36:04,17.200279757038064,146.12722300111278
2016-01-12 14:37:42,20.599335568129693,149.28347801113736
2016-01-12 14:37:42,20.59957022830893,149.28367833861088
2016-01-12 19:30:12,33.539711533199586,163.43760468331757
2016-01-13 13:44:58,51.588797003385835,-145.22617411662688
2016-01-13 15:36:18,27.064380062532113,-72.05576773037583
2016-01-13 18:38:49,18.416386124725875,-63.517654133474345
2016-01-13 18:38:49,36.46585361059352,-143.43406029926336
2016-01-14 05:15:51,33.48194106562013,-139.38253235254862
2016-01-14 12:51:58,-0.5188518800001769,-32.62807016984896
2016-01-14 12:51:58,-0.5186152151329082,-32.62790220060054
2016-01-14 20:42:55,-34.90895029418879,-63.31112075522157
2016-01-15 05:42:20,-25.76857064183483,173.42130048142909
2016-01-15 07:30:41,-49.396556749687505,-91.23963275021153
2016-01-15 13:36:43,15.16680067343689,-9.479594409730243
2016-01-15 13:36:43,15.167036270888755,-9.479409500299827
2016-01-15 18:28:49,18.965094429770044,143.22623662143607
2016-01-15 22:24:05,-7.881069142188279,165.1427427598551
2016-01-16 03:26:56,45.582594806200625,105.28160770202479
2016-01-16 06:37:41,45.38607379739028,107.56631957163097
2016-01-16 11:11:58,-51.631873087033576,-113.38360839496706
2016-01-16 14:33:17,-32.78800461190396,-45.4785340770379
2016-01-16 14:33:17,-32.787787659253766,-45.47827367607161
2016-01-16 23:08:26,15.085311510215803,2.4839482497042655
2016-01-17 02:34:02,-6.482926633741938,-14.670346310452109
2016-01-17 07:21:45,-2.5275754597118056,174.9610556483779
